Version,Filename,NR,NAUTHORS,LOC,LOC_ADDED,AVGLOCADDED,MAXLOCADDED,LOCTOUCHED,CHURN,AVGCHURN,MAXCHURN,BUGGY
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\FlatLedgerManagerFactory.java,0,0,92,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\HierarchicalLedgerManager.java,1,1,466,1,1.0,1,2,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\HierarchicalLedgerManagerFactory.java,0,0,93,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\LedgerLayout.java,0,0,244,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\LedgerManager.java,0,0,192,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\LedgerManagerFactory.java,0,0,250,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\LedgerUnderreplicationManager.java,0,0,109,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\MSLedgerManagerFactory.java,0,0,601,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\ZkLedgerUnderreplicationManager.java,0,0,565,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\meta\ZkVersion.java,0,0,69,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\InMemoryMetaStore.java,0,0,77,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreCursor.java,0,0,94,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\InMemoryMetastoreTable.java,0,0,337,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MSException.java,0,0,214,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetaStore.java,0,0,79,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreCallback.java,0,0,25,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreCursor.java,0,0,84,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreException.java,0,0,34,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreFactory.java,0,0,33,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreScannableTable.java,0,0,104,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreTable.java,0,0,172,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreTableItem.java,0,0,70,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\MetastoreUtils.java,0,0,140,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\metastore\Value.java,0,0,154,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BKStats.java,0,0,248,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieClient.java,0,0,275,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieProtocol.java,0,0,176,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieServer.java,0,0,624,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieServerBean.java,0,0,91,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookieServerMXBean.java,0,0,58,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\BookkeeperInternalCallbacks.java,0,0,132,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\DataFormats.java,0,0,4088,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\NIOServerFactory.java,0,0,558,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\PerChannelBookieClient.java,0,0,727,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\proto\ServerStats.java,0,0,150,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\Auditor.java,0,0,503,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\AuditorElector.java,0,0,325,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\AutoRecoveryMain.java,0,0,273,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\BookieLedgerIndexer.java,0,0,136,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\ReplicationEnableCb.java,0,0,56,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\ReplicationException.java,0,0,74,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\replication\ReplicationWorker.java,0,0,357,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\streaming\LedgerInputStream.java,0,0,174,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\streaming\LedgerOutputStream.java,0,0,148,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\tools\BookKeeperTools.java,0,0,92,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\BookKeeperConstants.java,0,0,45,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\DiskChecker.java,0,0,168,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\EntryFormatter.java,0,0,77,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\HardLink.java,0,0,665,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\IOUtils.java,0,0,88,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\LocalBookKeeper.java,0,0,260,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\Main.java,0,0,54,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\MathUtils.java,0,0,48,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\OrderedSafeExecutor.java,0,0,140,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\ReflectionUtils.java,0,0,152,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\SafeRunnable.java,0,0,39,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\SnapshotMap.java,0,0,131,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\StringEntryFormatter.java,0,0,47,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\StringUtils.java,0,0,129,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\Tool.java,0,0,43,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\util\ZkUtils.java,0,0,243,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\versioning\Version.java,0,0,62,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\versioning\Versioned.java,0,0,45,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\main\java\org\apache\bookkeeper\zookeeper\ZooKeeperWatcherBase.java,0,0,94,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\BookieAccessor.java,0,0,35,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\BookieInitializationTest.java,0,0,283,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\BookieJournalTest.java,0,0,585,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\CompactionTest.java,0,0,295,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\CookieTest.java,0,0,355,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\CreateNewLogTest.java,0,0,102,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\EntryLogTest.java,0,0,226,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\IndexCorruptionTest.java,0,0,153,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\LedgerCacheTest.java,1,1,380,2,2.0,2,2,2,2.0,2,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\TestLedgerDirsManager.java,0,0,80,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\UpgradeTest.java,0,0,268,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\BookKeeperTest.java,0,0,221,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\BookKeeperTestClient.java,0,0,71,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\BookieRecoveryTest.java,0,0,952,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\BookieWriteLedgerTest.java,0,0,230,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\ClientUtil.java,0,0,36,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\LedgerHandleAdapter.java,0,0,32,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\LedgerRecoveryTest.java,0,0,359,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\RoundRobinDistributionScheduleTest.java,0,0,64,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\SlowBookieTest.java,0,0,208,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestFencing.java,0,0,408,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestLedgerChecker.java,0,0,462,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestLedgerFragmentReplication.java,0,0,340,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestReadTimeout.java,0,0,100,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\client\TestSpeculativeRead.java,0,0,342,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\GcLedgersTest.java,0,0,178,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\LedgerLayoutTest.java,0,0,148,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\LedgerManagerIteratorTest.java,1,1,43,43,43.0,43,43,43,43.0,43,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\LedgerManagerTestCase.java,0,0,88,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\TestLedgerManager.java,0,0,325,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\meta\TestZkVersion.java,0,0,65,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\metastore\MetastoreScannableTableAsyncToSyncConverter.java,0,0,59,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\metastore\MetastoreTableAsyncToSyncConverter.java,0,0,131,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\metastore\TestMetaStore.java,0,0,648,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestBKStats.java,0,0,43,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestPerChannelBookieClient.java,0,0,114,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\proto\TestProtoVersions.java,0,0,113,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorBookieTest.java,0,0,309,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorLedgerCheckerTest.java,0,0,389,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorPeriodicCheckTest.java,0,0,273,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AutoRecoveryMainTest.java,0,0,69,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\BookieAutoRecoveryTest.java,0,0,418,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\BookieLedgerIndexTest.java,0,0,230,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\ReplicationTestUtil.java,0,0,59,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\TestAutoRecoveryAlongWithBookieServers.java,0,0,99,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\TestLedgerUnderreplicationManager.java,0,0,762,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\TestReplicationWorker.java,0,0,558,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\AsyncLedgerOpsTest.java,0,0,258,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BaseTestCase.java,0,0,49,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookKeeperClusterTestCase.java,0,0,551,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieClientTest.java,0,0,243,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieFailureTest.java,0,0,402,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieJournalRollingTest.java,0,0,259,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieReadWriteTest.java,0,0,1038,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\BookieZKExpireTest.java,0,0,109,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\CloseTest.java,0,0,100,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ConcurrentLedgerTest.java,0,0,185,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ConditionalSetTest.java,0,0,118,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ConfigurationTest.java,0,0,67,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\LedgerCreateDeleteTest.java,0,0,74,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\LedgerDeleteTest.java,0,0,153,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\LoopbackClient.java,0,0,120,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerMultiDigestTestCase.java,0,0,64,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\MultiLedgerManagerTestCase.java,0,0,56,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\NIOServerFactoryTest.java,0,0,65,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\PortManager.java,0,0,55,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ReadOnlyBookieTest.java,0,0,187,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\TestBackwardCompat.java,0,0,617,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\test\ZooKeeperUtil.java,0,0,147,0,0.0,0,0,0,0.0,0,YES
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\util\TestDiskChecker.java,0,0,96,0,0.0,0,0,0,0.0,0,NO
4.2.1,bookkeeper-server\src\test\java\org\apache\bookkeeper\util\TestUtils.java,0,0,52,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\HedwigClient.java,0,0,72,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\api\Client.java,0,0,42,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\api\MessageHandler.java,0,0,48,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\api\Publisher.java,0,0,89,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\api\Subscriber.java,0,0,380,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkPublisher.java,0,0,138,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkSubscriber.java,0,0,142,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkUtils.java,0,0,191,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\BenchmarkWorker.java,0,0,46,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\benchmark\HedwigBenchmark.java,0,0,165,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\conf\ClientConfiguration.java,0,0,171,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\data\MessageConsumeData.java,0,0,56,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\data\PubSubData.java,0,0,179,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\data\TopicSubscriber.java,0,0,74,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\AlreadyStartDeliveryException.java,0,0,36,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\InvalidSubscriberIdException.java,0,0,37,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\NoResponseHandlerException.java,0,0,34,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\ResubscribeException.java,0,0,34,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\ServerRedirectLoopException.java,0,0,38,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\exceptions\TooManyServerRedirectsException.java,0,0,39,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\AbstractResponseHandler.java,0,0,156,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\CloseSubscriptionResponseHandler.java,0,0,84,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\MessageConsumeCallback.java,0,0,117,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\PubSubCallback.java,0,0,94,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\PublishResponseHandler.java,0,0,71,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\SubscribeResponseHandler.java,0,0,183,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\handlers\UnsubscribeResponseHandler.java,0,0,85,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\CleanupChannelMap.java,0,0,183,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\FilterableMessageHandler.java,0,0,70,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HChannel.java,0,0,54,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HChannelManager.java,0,0,160,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HedwigClientImpl.java,0,0,125,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HedwigPublisher.java,0,0,151,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\HedwigSubscriber.java,0,0,421,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\NetUtils.java,0,0,219,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\SubscriptionEventEmitter.java,0,0,50,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\VoidCallbackAdapter.java,0,0,42,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\AbstractHChannelManager.java,0,0,624,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\AbstractSubscribeResponseHandler.java,0,0,377,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\ActiveSubscriber.java,0,0,383,0,0.0,0,0,0,0.0,0,YES
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\ClientChannelPipelineFactory.java,0,0,72,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\DefaultServerChannel.java,0,0,92,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\HChannelHandler.java,0,0,284,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\HChannelImpl.java,0,0,371,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\NonSubscriptionChannelPipelineFactory.java,0,0,47,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\ResubscribeCallback.java,0,0,108,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\WriteCallback.java,0,0,111,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexHChannelManager.java,0,0,319,0,0.0,0,0,0,0.0,0,NO
4.2.1,hedwig-client\src\main\java\org\apache\hedwig\client\netty\impl\multiplex\MultiplexSubscribeResponseHandler.java,0,0,129,0,0.0,0,0,0,0.0,0,NO
